,Review_Rating,ABV,Name,Style
459492,4.0,5.6,McCarthy Red,American Amber / Red Ale
1549561,4.0,9.1,Storm King Stout,Russian Imperial Stout
1090376,3.5,11.0,Saint Arnold Divine Reserve #9,American Double / Imperial Stout
1433093,4.0,7.1,Yakima Hop Stalker IPA,American IPA
1421510,4.5,4.0,Fantôme BBB Dark White,Saison / Farmhouse Ale
1536090,3.5,8.0,Gouden Carolus Ambrio,Belgian Strong Pale Ale
779421,5.0,9.0,Abrasive Ale,American Double / Imperial IPA
124682,4.5,7.5,Jai Alai IPA,American IPA
1564150,3.5,7.8,Full Sail Slipknot Imperial IPA,American Double / Imperial IPA
57683,4.0,8.5,Saison Rue,Saison / Farmhouse Ale
1040451,3.5,5.6,Ruth,American Pale Ale (APA)
352428,2.5,5.4,Blue Moon Belgian White,Witbier
1496275,4.0,5.1,Audacious Apricot Ale,Fruit / Vegetable Beer
1463323,4.0,5.8,Lucky Kat,American IPA
825156,3.5,6.0,Kuhnhenn Saison,Saison / Farmhouse Ale
21383,4.0,8.3,Founders Breakfast Stout,American Double / Imperial Stout
315794,2.5,6.0,Latitude 48 Deconstructed IPA - East Kent Goldings,American IPA
556259,4.0,5.7,Summit Horizon Red Ale,American Amber / Red Ale
955520,4.5,5.5,Poleeko Gold Pale Ale,American Pale Ale (APA)
270215,1.5,7.1,Snake Dog IPA,American IPA
19904,5.0,10.5,Founders Imperial Stout,Russian Imperial Stout
748351,2.0,32.0,Tactical Nuclear Penguin,American Double / Imperial Stout
1190559,4.0,7.0,ApriHop,American IPA
82400,3.0,9.2,30th Anniversary - Fritz And Ken's Ale,American Double / Imperial Stout
388374,4.0,5.0,Restoration Pale Ale,American Pale Ale (APA)
874758,4.0,7.7,Stone Ruination IPA,American Double / Imperial IPA
1237367,4.5,13.0,Bush Prestige,Belgian Strong Pale Ale
829158,5.0,9.3,Myrcenary Double IPA,American Double / Imperial IPA
1046401,3.5,8.0,Nedeleg Laouen,Belgian Strong Dark Ale
676177,4.0,6.3,Hoppyum IPA,American IPA
1163763,4.0,5.0,Shelter Pale Ale,American Pale Ale (APA)
1118698,3.0,6.9,"Smuttynose IPA ""Finest Kind""",American IPA
649485,4.0,16.8,Mephistopheles' Stout,American Double / Imperial Stout
235965,4.5,9.5,Southampton Grand Cru,Belgian Strong Pale Ale
710400,4.5,8.5,Dark Horse Sapient Trip Ale,Tripel
681600,2.0,5.75,New Grist Sorghum Beer,Fruit / Vegetable Beer
1509317,4.5,8.5,Peruvian Morning,American Double / Imperial Stout
786313,5.0,8.1,1492 IPA,American IPA
1458633,4.0,10.5,Ten FIDY,Russian Imperial Stout
543783,4.0,6.1,Terrapin Pumpkinfest,Fruit / Vegetable Beer
29010,4.0,9.4,Founders Double Trouble,American Double / Imperial IPA
22823,4.0,8.3,Founders Breakfast Stout,American Double / Imperial Stout
235002,4.0,10.2,Imperial Russian Stout,Russian Imperial Stout
771667,3.0,10.0,Ommegang Adoration Ale,Belgian Strong Dark Ale
611500,4.0,7.0,Big Eye IPA,American IPA
897921,3.5,5.9,Stone Smoked Porter With Vanilla Bean,American Porter
543415,4.5,8.3,Terrapin Big Hoppy Monster,American Amber / Red Ale
1371579,4.0,5.0,Foster's Lager,American Adjunct Lager
1338174,5.0,15.0,Dark Lord Imperial Stout,Russian Imperial Stout
389263,4.5,6.5,Jockamo IPA,American IPA
523001,4.0,7.0,Samuel Smith's Imperial Stout,Russian Imperial Stout
149729,4.0,11.0,Oak Aged Unearthly (Imperial India Pale Ale),American Double / Imperial IPA
467333,4.0,9.0,Double Simcoe IPA,American Double / Imperial IPA
667710,3.0,5.5,Independence Pale Ale,American Pale Ale (APA)
190435,4.0,7.3,Green Flash West Coast I.P.A.,American IPA
497896,4.0,5.8,Brutal Bitter Ale,American IPA
223255,4.5,9.5,Yeti Imperial Stout,Russian Imperial Stout
230658,5.0,10.0,17th Anniversary Wood Aged Double IPA,American Double / Imperial IPA
1150311,2.5,6.0,Cascade Porter,American Porter
337333,4.0,6.5,Saison Station 55,Saison / Farmhouse Ale
345974,3.5,7.0,Bon Secours Myrtille,Fruit / Vegetable Beer
1522078,4.0,10.7,Brooklyn Black OPS,Russian Imperial Stout
180054,3.0,12.0,AleSmith Speedway Stout,American Double / Imperial Stout
869013,5.0,7.2,Arrogant Bastard Ale,American Strong Ale
37581,4.0,6.0,Smoke (Smoked Porter),American Porter
994728,4.5,13.0,Black Albert,Russian Imperial Stout
185669,4.5,10.0,AleSmith Decadence 2007 Imperial Porter Barrel Aged,American Porter
782863,4.5,6.2,Furious,American IPA
522957,4.5,7.0,Samuel Smith's Imperial Stout,Russian Imperial Stout
263048,4.0,6.0,Farm Girl Saison,Saison / Farmhouse Ale
52909,4.0,9.0,Stoudt's Triple (Belgian Abbey-Style Ale),Tripel
189259,3.5,7.0,Green Flash Hop Head Red Ale,American Amber / Red Ale
1235538,2.5,5.5,Red Brick Pale Ale,American Pale Ale (APA)
1036511,4.0,11.0,Disputin - Russian Imperial Stout,Russian Imperial Stout
420811,3.0,6.0,Great Lakes Burning River Pale Ale,American Pale Ale (APA)
9734,3.5,10.25,Homewrecker,American Double / Imperial IPA
601169,4.5,13.0,Bourbon County Brand Vanilla Stout,American Double / Imperial Stout
533135,4.0,4.6,Sea Dog Blue Paw Wheat Ale,Fruit / Vegetable Beer
90777,4.0,5.6,Sierra Nevada Pale Ale,American Pale Ale (APA)
881586,4.0,10.5,Stone Imperial Russian Stout,Russian Imperial Stout
1050453,3.5,4.2,Leinenkugel's Summer Shandy,Fruit / Vegetable Beer
1494538,3.5,6.5,Birolla,Fruit / Vegetable Beer
1134326,4.5,8.0,Pliny The Elder,American Double / Imperial IPA
1435181,4.0,12.0,Portsmouth Kate The Great,Russian Imperial Stout
1561703,3.5,8.0,Lost Continent Double IPA,American Double / Imperial IPA
1324865,4.0,7.5,Wachusett Larry,American Double / Imperial IPA
942383,4.5,10.5,Bell's Expedition Stout,Russian Imperial Stout
190085,4.0,7.3,Green Flash West Coast I.P.A.,American IPA
1562919,4.5,8.0,Black Cauldron Imperial Stout,American Double / Imperial Stout
55275,4.5,6.0,Tenaya Creek Ringtail Ale,American Pale Ale (APA)
69130,2.0,5.0,Castle Lager,American Adjunct Lager
1002893,3.5,8.0,Porter,American Porter
490352,4.0,5.3,Mocha Porter,American Porter
1577938,3.5,9.5,La Bestia Aimable,Belgian Strong Dark Ale
540599,4.0,8.5,Terrapin Rye Squared,American Double / Imperial IPA
961950,4.0,7.0,De Ranke Père Noël,Belgian Strong Pale Ale
366129,2.0,8.0,Quelque Chose,Fruit / Vegetable Beer
270039,2.0,7.1,Snake Dog IPA,American IPA
378080,3.5,9.0,Trois Pistoles,Belgian Strong Dark Ale
1414765,4.0,9.0,Shipyard Smashed Blueberry (Pugsley's Signature Series),Fruit / Vegetable Beer
943832,4.5,10.5,Bell's Expedition Stout,Russian Imperial Stout
837199,4.0,6.2,Prodigal Sun IPA (Brewmaster Reserve),American IPA
695170,4.0,8.4,Tripel Karmeliet,Tripel
1054043,3.5,5.0,Wittekerke,Witbier
531446,3.5,5.0,Beer Beer,American Adjunct Lager
1021758,3.5,9.5,Achel Trappist Extra,Belgian Strong Dark Ale
167701,4.0,7.0,Racer 5 India Pale Ale,American IPA
80093,3.5,5.6,Sierra Nevada Porter,American Porter
1129101,2.5,5.9,Milwaukee's Best Ice,American Adjunct Lager
1333234,4.0,9.0,Arctic Panzer Wolf,American Double / Imperial IPA
656536,3.0,4.5,Tecate,American Adjunct Lager
1579915,4.0,8.5,L'Imperatrice,Russian Imperial Stout
913247,3.5,5.0,Bali Hai Draft Beer,American Adjunct Lager
649283,4.5,16.8,Mephistopheles' Stout,American Double / Imperial Stout
161127,4.0,9.6,Creme Brulee (Imperial Milk Stout),American Double / Imperial Stout
133127,3.5,9.0,Shark Attack Double Red Ale,American Amber / Red Ale
1106271,4.0,7.9,Dirty Old Man Imperial Rye Porter,American Porter
547148,3.5,5.9,Schlafly Dry-Hopped American Pale Ale,American Pale Ale (APA)
695263,4.0,8.4,Tripel Karmeliet,Tripel
679518,3.5,6.9,IPA,American IPA
1234521,3.0,5.0,Labatt Blue,American Adjunct Lager
359538,3.0,8.5,White Birch Indulgence Ale,American Strong Ale
1546437,4.0,7.5,Helios  (V Saison),Saison / Farmhouse Ale
575970,5.0,12.0,Firestone 12 - Anniversary Ale,American Strong Ale
1377046,3.5,7.0,Drawn And Portered,American Porter
635130,4.0,4.5,Sunrise Red,American Amber / Red Ale
1138250,4.0,6.1,Blind Pig IPA,American IPA
1379071,4.0,8.5,Delirium Nocturnum,Belgian Strong Dark Ale
1428571,3.5,5.0,MateVeza Organic Golden Ale,American Pale Ale (APA)
771440,4.0,9.5,Gnomegang,Belgian Strong Pale Ale
792406,4.0,5.4,Pipeline Porter,American Porter
929389,4.0,9.0,Bell's Sparkling Ale,Tripel
219536,4.5,7.1,Titan IPA,American IPA
813014,4.5,5.95,Saranac Rye IPA,American IPA
747855,4.0,10.0,BrewDog Paradox Springbank (Batch 017),American Double / Imperial Stout
37711,2.5,6.0,Smoke (Smoked Porter),American Porter
803751,5.0,8.5,Inferno Ale,Belgian Strong Pale Ale
792246,4.5,5.4,Pipeline Porter,American Porter
17984,4.0,12.0,Founders Devil Dancer,American Double / Imperial IPA
1283778,2.5,8.47,Beerhive Tripel,Tripel
398814,4.0,8.0,Caracole Ambrée,Belgian Strong Pale Ale
936127,4.5,7.0,Two Hearted Ale,American IPA
1536157,3.5,8.0,Gouden Carolus Ambrio,Belgian Strong Pale Ale
1171095,4.5,6.0,60 Minute IPA,American IPA
375055,4.0,8.0,Maudite,Belgian Strong Dark Ale
962115,4.5,7.0,De Ranke Père Noël,Belgian Strong Pale Ale
1361081,4.0,9.0,Hairy Eyeball Ale,American Strong Ale
1170873,4.0,6.0,60 Minute IPA,American IPA
867690,2.5,5.6,Fox River Classic Ale,American Pale Ale (APA)
1359533,4.5,7.83,Wilco Tango Foxtrot,American Strong Ale
1126727,3.0,4.66,Miller Genuine Draft,American Adjunct Lager
1456493,4.0,8.7,G'Knight Imperial Red Ale,American Double / Imperial IPA
1493171,4.0,5.6,Telemark India Pale Ale (I.P.A.),American IPA
785948,3.0,8.4,Hop Huffer,American IPA
144758,3.5,7.5,Jai Alai IPA - White Oak,American IPA
321291,4.5,9.0,Gouyasse Triple,Tripel
208464,4.0,4.8,Mothership Wit (Organic Wheat Beer),Witbier
143131,4.0,11.5,Marshal Zhukov's Imperial Stout,Russian Imperial Stout
1477779,3.0,5.5,Backfin Pale Ale,American Pale Ale (APA)
486152,4.0,4.8,Half-E-Weizen,Witbier
360798,3.0,5.3,Red Banshee,American Amber / Red Ale
789284,3.5,6.4,Pleasantville Smoked Porter,American Porter
1344523,4.0,10.0,De Dolle Dulle Teve (Mad Bitch),Tripel
202254,3.5,5.2,Fat Tire Amber Ale,American Amber / Red Ale
533275,4.0,5.88,Sea Dog Riverdriver Hazelnut Porter,American Porter
1293686,4.0,3.9,Celis White,Witbier
1421577,4.5,8.0,Fantôme Pissenlit,Saison / Farmhouse Ale
358849,2.5,5.0,Viru,American Adjunct Lager
1037869,4.0,5.5,McNeill's Pullman's Porter,American Porter
495231,3.5,6.0,Santa's Private Reserve Ale,American Amber / Red Ale
237840,3.0,5.0,Honey Brown,American Amber / Red Ale
990528,4.0,9.5,Westmalle Trappist Tripel,Tripel
424427,5.0,5.0,Hitachino Nest White Ale,Witbier
679520,3.0,6.9,IPA,American IPA
1434294,3.5,9.1,Portsmouth Imperial IPA,American Double / Imperial IPA
495218,4.0,6.0,Santa's Private Reserve Ale,American Amber / Red Ale
1166224,4.0,10.0,Burton Baton,American Double / Imperial IPA
1173815,3.5,9.0,90 Minute IPA,American Double / Imperial IPA
585394,3.5,6.1,Dundee Porter,American Porter
379906,4.0,6.5,India Pale Ale,American IPA
420143,4.0,5.4,Great Lakes Holy Moses,Witbier
144600,4.0,7.5,Jai Alai IPA - White Oak,American IPA
729074,4.0,11.0,Black Xantus,American Double / Imperial Stout
771572,4.0,10.0,Ommegang Adoration Ale,Belgian Strong Dark Ale
1104988,4.0,7.5,Hop Whore,American Double / Imperial IPA
621155,3.5,6.3,Harpoon Saison (100 Barrel Series #14),Saison / Farmhouse Ale
356668,5.0,5.9,Masala Mama India Pale Ale,American IPA
1338849,3.5,7.5,Surly Klaus Oak-aged Porter,American Porter
89377,4.5,9.2,30th Anniversary - Grand Cru,American Strong Ale
1204210,4.0,4.5,Tropical Mango Ale,Fruit / Vegetable Beer
702233,4.5,5.5,Ten Pin Porter!,American Porter
1281438,5.0,5.25,New Holland Mad Hatter India Pale Ale,American IPA
773080,4.0,7.7,Hennepin (Farmhouse Saison),Saison / Farmhouse Ale
642564,4.5,10.3,Maharaja,American Double / Imperial IPA
1346323,3.5,8.0,De Dolle Arabier,Belgian Strong Pale Ale
1188999,3.5,7.0,Au Courant,Belgian Strong Pale Ale
1102261,4.0,9.0,Chainsaw Ale,American Strong Ale
854089,3.5,9.0,Nelson Sauvignon (Nelson Sauvin Brut),Belgian Strong Pale Ale
720248,4.0,6.7,Heavy Handed IPA,American IPA
113623,3.0,7.5,Cerveza Jerome Diablo,Belgian Strong Pale Ale
1163641,3.5,5.0,Shelter Pale Ale,American Pale Ale (APA)
223938,4.0,9.5,Yeti Imperial Stout,Russian Imperial Stout
951788,4.0,7.3,Triple Moine / Deugniet,Belgian Strong Pale Ale
879805,4.5,10.5,Stone Imperial Russian Stout,Russian Imperial Stout
821346,1.0,8.6,Lil Beaver,American IPA
1007993,3.5,10.0,Hertog Jan Grand Prestige,Belgian Strong Dark Ale
1356616,4.0,8.9,Lucky 13.alt,American Strong Ale
5240,2.0,9.4,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,Russian Imperial Stout
1071111,4.0,5.7,Trademark Pale Ale,American Pale Ale (APA)
1164216,4.5,9.5,Poppaskull,Belgian Strong Pale Ale
778213,4.5,6.7,CynicAle,Saison / Farmhouse Ale
1528351,2.0,10.0,Brooklyn Black Chocolate Stout,Russian Imperial Stout
158234,4.5,11.0,Oat (Imperial Oatmeal Stout),American Double / Imperial Stout
1040416,3.0,5.6,Ruth,American Pale Ale (APA)
220316,4.5,7.1,Titan IPA,American IPA
711080,3.5,13.6,Dark Horse Double Crooked Tree IPA,American Double / Imperial IPA
1118634,4.5,6.9,"Smuttynose IPA ""Finest Kind""",American IPA
1112868,4.0,5.7,Smuttynose Robust Porter,American Porter
247043,4.5,9.0,Chimay Grande Réserve (Blue),Belgian Strong Dark Ale
296859,3.5,5.8,Samuel Adams Holiday Porter,American Porter
1377321,4.5,10.0,Oil Of Aphrodite,American Double / Imperial Stout
34258,4.5,11.2,Founders KBS (Kentucky Breakfast Stout),American Double / Imperial Stout
86258,4.0,6.8,Sierra Nevada Celebration Ale,American IPA
201778,5.0,5.2,Fat Tire Amber Ale,American Amber / Red Ale
91393,4.5,5.6,Sierra Nevada Pale Ale,American Pale Ale (APA)
1228606,3.5,5.1,Sagres Cerveja,American Adjunct Lager
825027,4.0,5.0,St-Édouard,American Amber / Red Ale
259672,4.0,7.4,Big Hop Harvest Ale,American IPA
1517195,4.5,7.0,21st Amendment IPA,American IPA
188888,4.0,7.0,Green Flash Hop Head Red Ale,American Amber / Red Ale
143667,2.5,11.25,Campeador - Rurik Ale (2010),American Strong Ale
821202,4.0,5.8,Rook Porter,American Porter
1134161,4.5,8.0,Pliny The Elder,American Double / Imperial IPA
91148,2.5,5.6,Sierra Nevada Pale Ale,American Pale Ale (APA)
411169,4.0,7.5,Tröegs Nugget Nectar,American Amber / Red Ale
1203015,4.0,5.39,Perseus Porter,American Porter
1311048,3.5,5.2,Shock Top Belgian White,Witbier
477376,4.0,6.3,Wasco Indian Summer Ale (ISA),American IPA
1548362,5.0,9.1,Storm King Stout,Russian Imperial Stout
1454151,3.0,6.5,Dale's Pale Ale,American Pale Ale (APA)
685998,4.5,7.5,India Pelican Ale,American IPA
1579203,4.0,8.0,Everett (Barrel Aged),American Porter
1392621,4.0,15.0,Black Magick,American Double / Imperial Stout
1339177,4.0,6.0,Alpha King Pale Ale,American Pale Ale (APA)
1209296,4.5,7.25,Heavy Seas - Loose Cannon (Hop3 Ale),American IPA
1503087,4.5,5.5,St. Bernardus Witbier,Witbier
563170,4.0,5.4,Pale Ale,American Pale Ale (APA)
280514,4.0,6.0,Reprieve French-Style Ale,Saison / Farmhouse Ale
928330,3.5,5.8,Bell's Amber Ale,American Amber / Red Ale
1345385,3.0,9.5,De Dolle Oerbier,Belgian Strong Dark Ale
982031,3.0,6.5,IPA,American IPA
916066,3.5,6.5,Brown's IPA,American IPA
1039721,4.5,10.0,Fred,American Strong Ale
1354639,4.5,7.8,Kill Ugly Radio,American Double / Imperial IPA
117997,3.5,6.3,Dundee India Pale Ale,American IPA
1377658,4.0,11.0,Bourbon Barrel-Aged Black Betty,American Porter
1482494,4.0,7.0,Late Harvest,Saison / Farmhouse Ale
606292,4.5,9.75,Two Front Teeth Holiday Ale,Saison / Farmhouse Ale
85050,4.0,6.8,Sierra Nevada Celebration Ale,American IPA
458950,3.5,6.0,Patriot Pale,American Pale Ale (APA)
243224,4.0,8.2,Leute Bok,Belgian Strong Dark Ale
1059459,3.0,4.2,Boréale Blanche,Witbier
1282879,4.0,9.0,New Holland Black Tulip Trippel Ale,Tripel
1196949,4.0,6.9,Short's Huma-Lupa-Licious IPA,American IPA
885794,4.5,8.6,Stone 09.09.09 Vertical Epic Ale,Belgian Strong Dark Ale
1295536,4.0,7.8,Shewolf,American IPA
899052,4.0,5.9,Stone Smoked Porter,American Porter
1482666,5.0,8.0,Seven (#7),Saison / Farmhouse Ale
1518356,4.0,4.9,Hell Or High Watermelon Wheat Beer,Fruit / Vegetable Beer
806050,4.5,9.3,"Blackbeerd Imperial Stout, Buffalo Trace Barrel Aged",Russian Imperial Stout
950557,4.0,5.6,Bell's Porter,American Porter
870203,4.0,7.2,Arrogant Bastard Ale,American Strong Ale
1582913,4.5,6.5,Alaskan Smoked Porter,American Porter
1534504,4.0,11.0,Cuvée Van De Keizer Blauw (Blue),Belgian Strong Dark Ale
1004865,4.5,9.5,Avec Les Bons Voeux,Saison / Farmhouse Ale
16346,4.5,10.6,Founders CBS Imperial Stout,American Double / Imperial Stout
877661,5.0,6.9,Stone IPA (India Pale Ale),American IPA
1367659,3.5,9.9,Lagunitas Imperial Stout,Russian Imperial Stout
1125192,1.5,4.5,Milwaukee's Best Premium,American Adjunct Lager
34376,4.5,11.2,Founders KBS (Kentucky Breakfast Stout),American Double / Imperial Stout
29348,2.5,9.4,Founders Double Trouble,American Double / Imperial IPA
794308,4.0,5.1,Wit's End,Witbier
364082,3.5,5.0,Carling Black Label,American Adjunct Lager
874651,4.5,7.7,Stone Ruination IPA,American Double / Imperial IPA
179148,4.0,8.4,7-Hop Imperial I.P.A.,American Double / Imperial IPA
1263190,4.0,9.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
145700,4.0,9.9,Tripel Entendre,Tripel
766269,4.5,8.0,Hop Lava,American IPA
615204,4.5,7.0,Sculpin India Pale Ale,American IPA
1424290,4.0,7.8,TREAT (Imperial Chocolate Pumpkin Porter),American Porter
579515,4.0,9.5,Double Jack,American Double / Imperial IPA
881118,4.5,10.5,Stone Imperial Russian Stout,Russian Imperial Stout
707595,5.0,14.0,Dark Horse Bourbon Barrel Aged Plead The 5th,Russian Imperial Stout
530357,4.0,12.0,Trippel,Tripel
970293,5.0,8.5,Duvel,Belgian Strong Pale Ale
1528652,4.0,10.0,Brooklyn Black Chocolate Stout,Russian Imperial Stout
471216,3.0,6.2,Hops Infusion,American IPA
893811,4.5,7.2,Oaked Arrogant Bastard Ale,American Strong Ale
1393608,4.0,12.5,Big Black Voodoo Daddy,American Double / Imperial Stout
867244,3.5,6.0,MacTarnahan's Oak-Aged IPA,American IPA
153943,4.0,11.0,Cuvee Series Two (Oak Aged Series),American Strong Ale
84680,4.0,6.8,Sierra Nevada Celebration Ale,American IPA
693530,4.5,8.4,Pauwel Kwak,Belgian Strong Pale Ale
1125184,4.0,4.5,Milwaukee's Best Premium,American Adjunct Lager
1077019,5.0,7.43,Otter Creek 15th Anniversary IPA,American IPA
493703,4.5,6.0,Chatoe Rogue First Growth OREgasmic Ale,American Pale Ale (APA)
859742,4.0,7.5,Beer Geek Breakfast,American Double / Imperial Stout
1347103,3.0,7.5,Imperial Stout,Russian Imperial Stout
1446548,3.5,5.5,20th Anniversary Wit,Witbier
1464257,3.0,5.1,#9,Fruit / Vegetable Beer
490693,4.5,5.1,St. Rogue Red,American Amber / Red Ale
877767,4.5,6.9,Stone IPA (India Pale Ale),American IPA
1432907,2.5,7.0,Easy IPA,American IPA
601520,4.5,11.7,Night Stalker,American Double / Imperial Stout
418212,3.5,9.0,Great Lakes Blackout Stout,Russian Imperial Stout
696223,4.0,7.2,Mojo IPA,American IPA
468122,4.0,9.3,Merry Monks' Ale,Tripel
681610,3.0,5.75,New Grist Sorghum Beer,Fruit / Vegetable Beer
1101319,4.0,5.2,Jackman's American Pale Ale,American Pale Ale (APA)
970725,5.0,8.5,Duvel,Belgian Strong Pale Ale
1507192,3.5,8.0,La Chouffe,Belgian Strong Pale Ale
192765,4.0,9.4,Green Flash Imperial India Pale Ale,American Double / Imperial IPA
650621,4.0,8.72,Collaboration Not Litigation Ale,Belgian Strong Dark Ale
256139,3.5,11.0,Biere De Noel,Belgian Strong Dark Ale
1359881,4.0,8.2,Maximus,American Double / Imperial IPA
107062,3.0,5.0,St-Ambroise Apricot Wheat Ale,Fruit / Vegetable Beer
185085,4.0,9.5,YuleSmith (Winter),American Amber / Red Ale
1446819,4.5,6.4,Red Chair NWPA,American Pale Ale (APA)
1260220,3.5,7.6,Pranqster,Belgian Strong Pale Ale
406798,4.5,6.0,Tröegs Hopback Amber Ale,American Amber / Red Ale
21622,3.5,8.3,Founders Breakfast Stout,American Double / Imperial Stout
1416402,4.5,4.9,Chamberlain Pale Ale,American Pale Ale (APA)
524335,5.0,7.0,Samuel Smith's Imperial Stout,Russian Imperial Stout
459752,4.5,6.7,Old Leghumper,American Porter
365914,4.0,10.5,La Terrible,Belgian Strong Dark Ale
1503079,5.0,5.5,St. Bernardus Witbier,Witbier
883049,4.0,6.8,Saison Du BUFF,Saison / Farmhouse Ale
876503,3.5,9.4,Stone 11.11.11 Vertical Epic Ale,Belgian Strong Pale Ale
1181804,3.5,18.0,Fort,Fruit / Vegetable Beer
33877,4.0,11.2,Founders KBS (Kentucky Breakfast Stout),American Double / Imperial Stout
422100,4.0,5.8,Great Lakes Edmund Fitzgerald Porter,American Porter
229561,4.5,10.0,16th Anniversary Wood Aged,American Double / Imperial IPA
1366260,5.0,6.2,Lagunitas IPA,American IPA
710743,3.5,13.6,Dark Horse Double Crooked Tree IPA,American Double / Imperial IPA
303316,2.5,5.3,Samuel Adams Cherry Wheat,Fruit / Vegetable Beer
